xi,oi,qi,envelope,pred_peak_mask
0.2903820872306824,-0.0640573542068693,0.0,0.15790224389308985,0
0.3318617641925812,-0.10104993582294661,0.0,0.16309795963891538,0
0.28234416246414185,-0.12922117091643534,0.0,0.16572797491808192,0
-0.02838149107992649,-0.14645532768649133,0.0,0.1663969921508801,0
-0.2095266431570053,-0.15874740622930553,0.0,0.17138700296892953,0
-0.09625367820262909,-0.18658147758927296,0.0,0.19751597286110584,0
-0.02154473215341568,-0.25895907398586393,0.0,0.26515086387154024,0
-0.04519105702638626,-0.37632386935203843,0.0,0.3769255215906319,0
0.012185215950012207,-0.4639355310622901,0.0,0.5176809162256019,0
0.25106993317604065,-0.3912795343572844,0.0,0.6665841171777778,0
0.338234007358551,-0.07932936563036914,0.0,0.8040835204932467,0
0.5063162446022034,0.4003328428747832,0.0,0.9155517335277104,0
0.3635028898715973,0.8420647308980611,1.0,0.9929432670433468,0
0.08880210667848587,1.0368459607423273,0.0,1.0368467897798526,1
0.07621460407972336,0.8903182145841076,0.0,1.0516021583780553,0
-0.5613672137260437,0.44524557268078047,0.0,1.0360084945877046,0
-0.4819897711277008,-0.12592090189643107,0.0,0.9816647695065056,0
0.3184456527233124,-0.5699848241610105,0.0,0.883153131364814,0
0.3836863338947296,-0.712515879262895,0.0,0.7482865120869427,0
0.06572496891021729,-0.5814151768837419,0.0,0.5956342222583214,0
-0.0637536272406578,-0.33974774031812716,0.0,0.44580795437085263,0
0.04766516014933586,-0.13384407421345318,0.0,0.31413841191073144,0
0.3054269552230835,-0.019913799887721195,0.0,0.20861412830469173,0
0.38581550121307373,0.016706169518265607,0.0,0.13257823046773012,0
0.07602617889642715,0.015249105739137986,0.0,0.08626548173620416,0
-0.026271209120750427,0.006680672820338928,0.0,0.06567095388044669,0
0.12967020273208618,0.0038636368378941873,0.0,0.0594702581840652,0
0.19749759137630463,0.007850639931031852,0.0,0.057157541622272774,0
0.10871081054210663,0.015277513033689447,0.0,0.0537600593740814,0
-0.08304692804813385,0.02199856950570802,0.0,0.048568063897886225,0
-0.09153520315885544,0.0258418345436168,0.0,0.04245964062352788,0
-0.004207870457321405,0.027349249279457196,0.0,0.036842991766974094,0
0.11295007914304733,0.02738897255934844,0.0,0.03177168826008823,0
0.09115567058324814,0.025589656355846865,0.0,0.026829166275705526,0
0.0881512463092804,0.022036715333799813,0.0,0.022086928852420102,0
0.13520462810993195,0.018163245252615517,0.0,0.01842459972773919,0
0.11168348789215088,0.014704467775437302,0.0,0.01633560561208169,0
0.16495727002620697,0.010564450892804927,0.0,0.01546197069438091,0
0.14181475341320038,0.004556276031394501,0.0,0.015404505723658767,0
-0.06579678505659103,-0.002642996608715867,0.0,0.015665083184844254,0
-0.037219103425741196,-0.008970405121783081,0.0,0.01602727004674527,0
0.23624227941036224,-0.012962146019768193,0.0,0.016090708872157453,0
0.28163108229637146,-0.014858289227268725,0.0,0.01613592234310697,0
-0.038389965891838074,-0.016352624837169247,0.0,0.01690377994143303,0
-0.11825808882713318,-0.01911405985221785,0.0,0.019275253718812682,0
0.12673527002334595,-0.022658475654193096,0.0,0.022714442174435873,0
0.2993069589138031,-0.02415666541825424,0.0,0.025594837469122254,0
0.2261967658996582,-0.021453322112199674,0.0,0.02662295141261002,0
0.05341539904475212,-0.01560708931417893,0.0,0.025507272523105518,0
-0.023656116798520088,-0.009543959476160196,0.0,0.023125231325442842,0
-0.11736848205327988,-0.0051269641295222145,0.0,0.020519603003562908,0
0.025784246623516083,-0.002136314400148882,0.0,0.018658383092910204,0
0.38662049174308777,0.0006320765231671221,0.0,0.017380025184092568,0
0.309280127286911,0.0038439555355525884,0.0,0.016170433384124664,0
-0.012657811865210533,0.0069457948653521735,0.0,0.014232885894481545,0
-0.10637636482715607,0.008608859017278888,0.0,0.011481047070905897,0
0.0027875066734850407,0.007816154436352396,0.0,0.00810577429236832,0
0.243480384349823,0.004529139457923776,0.0,0.005079459126623634,0
0.0896352082490921,-0.0004895374679966928,0.0,0.004683036262717603,0
